Doctor ID,Doctor Name,Education,Speciality,Experience,Chamber,Location,Concentration,MBBS,FCPS,BCS,MD,MS,MCPS,CCD,PGT,BDS,MPH,location
1897,Dr. Md. Shamsuddoha Khan Joseph,"['MBBS', 'BCS', 'FCPS', 'FMAS (INDIA)']","General Surgeon
Laparoscopic Surgeon",19,Super Medical Hospital Ltd., Dhaka-1340,"['Appendix Removal', 'Colon Resection', 'Colonoscopy', 'Cyst & Lipoma Removal', 'Endosurgery', 'Fistula Surgery', 'Gallbladder Removal', 'Laparoscopic Surgery', 'Liver Biopsy', 'Lymph Node Biopsy', 'Minor Surgery', 'Perianal Abscess Drainage', 'Robotic Surgery', 'Skin Lesion Excision & Biopsy', 'Whipple Procedure', 'Pancreas Removal']",1,1,1,0,0,0,0,0,0,0,DHAKA-1340
1898,Dr. Md. Salah Uddin Omar,"['MBBS', 'BCS']",Plastic Surgeon,18,Super Medical Hospital Ltd., Dhaka-1340,"['Acne Treatment', 'Birthmark Reduction', 'Body Contouring Surgery', 'Burn Scar Reconstruction', 'Cosmetic Surgery', 'Dermatosurgery', 'Hand Deformities', 'Lip Reconstruction', 'Liposuction', 'Nose Piercing', 'Prp Hair Transplantation', 'Reconstructive Surgery', 'Rhinoplasty', 'Vascular Malformation Treatment', 'Webbed Fingers / Toes Correction', 'Male Breast Reduction']",1,0,1,0,0,0,0,0,0,0,DHAKA-1340
1899,Asst. Prof. Dr. Tanveer Rahman,"['MBBS', 'MS']",Cardiothoracic and Vascular Surgeon,21,Super Medical Hospital Ltd., Dhaka-1340,"['Cardiac Ablation', 'Coronary Artery Disease', 'Crt For Heart Failure', 'Emphysema', 'Esophageal Atresia Repair', 'Heart Transplant.', 'Heart Valves', 'Implantable Cardioverter Defibrillator (Icd)', 'Mitral Valve Replacement', 'Pacemaker Implantation', 'Patent Ductus Arteriosus (Pda) Ligation', 'Tetralogy Of Fallot Repair', 'Thoracotomy', 'Tracheoesophageal Fistula (Tef)']",1,0,0,0,1,0,0,0,0,0,DHAKA-1340
1900,Asst. Prof. Dr. Md. Raisul Abedin,"['MBBS', 'BCS', 'FCPS']","General Surgeon
Laparoscopic Surgeon",22,Super Medical Hospital Ltd., Dhaka-1340,"['Appendix Removal', 'Colonoscopy', 'Cyst & Lipoma Removal', 'Endosurgery', 'Fistula Surgery', 'Gallbladder Removal', 'Laparoscopic Surgery', 'Liver Biopsy', 'Lymph Node Biopsy', 'Minor Surgery', 'Perianal Abscess Drainage', 'Robotic Surgery', 'Skin Lesion Excision & Biopsy', 'Colon Resection']",1,1,1,0,0,0,0,0,0,0,DHAKA-1340
1901,Dr. Md. Kamrul Islam Kajal,"['MBBS', 'BCS', 'FCPS']","General Surgeon
Laparoscopic Surgeon",19,Super Medical Hospital Ltd., Dhaka-1340,"['Appendix Removal', 'Colon Resection', 'Colonoscopy', 'Cyst & Lipoma Removal', 'Endosurgery', 'Fistula Surgery', 'Gallbladder Removal', 'Laparoscopic Surgery', 'Liver Biopsy', 'Lymph Node Biopsy', 'Minor Surgery', 'Perianal Abscess Drainage', 'Robotic Surgery', 'Skin Lesion Excision & Biopsy', 'Whipple Procedure', 'Pancreas Removal']",1,1,1,0,0,0,0,0,0,0,DHAKA-1340
1902,Dr. Tasmina Hossain,"['MBBS', 'FCPS']","General Surgeon
Laparoscopic Surgeon",17,Super Medical Hospital Ltd., Dhaka-1340,"['Appendix Removal', 'Colon Resection', 'Colonoscopy', 'Cyst & Lipoma Removal', 'Endosurgery', 'Fistula Surgery', 'Gallbladder Removal', 'Laparoscopic Surgery', 'Liver Biopsy', 'Lymph Node Biopsy', 'Minor Surgery', 'Perianal Abscess Drainage', 'Robotic Surgery', 'Skin Lesion Excision & Biopsy', 'Whipple Procedure']",1,1,0,0,0,0,0,0,0,0,DHAKA-1340
1903,Dr. Fahim Hussain,"['MBBS', 'BCS', 'MS']",Urologist,15,Super Medical Hospital Ltd., Dhaka-1340,"['Bladder Control Problems', 'Cystocele', 'Epididymitis', 'Erectile Dysfunction (Ed)', 'Hydronephrosis', 'Kidney Stones', 'Neurogenic Bladder', ""Peyronie'S Disease"", 'Prostate Problems', 'Pyelonephritis', 'Testicular Cancer', 'Ureteral Stricture', 'Urinary Tract Infections', 'Urologic Diseases', 'Orchitis']",1,0,1,0,1,0,0,0,0,0,DHAKA-1340
1904,Asst. Prof. Dr. Maruf Ahmed,"['MBBS', 'BCS', 'MS']",Urologist,19,Super Medical Hospital Ltd., Dhaka-1340,"['Bladder Control Problems', 'Cystocele', 'Epididymitis', 'Erectile Dysfunction (Ed)', 'Hydronephrosis', 'Kidney Stones', 'Neurogenic Bladder', ""Peyronie'S Disease"", 'Prostate Problems', 'Pyelonephritis', 'Testicular Cancer', 'Ureteral Stricture', 'Urinary Tract Infections', 'Urologic Diseases', 'Orchitis']",1,0,1,0,1,0,0,0,0,0,DHAKA-1340
1905,Dr. Md. Raihan Islam,"['MBBS', 'MS']",Pediatrician & Neonatologist,22,Super Medical Hospital Ltd., Dhaka-1340,"['Allergy Testing', 'Asthma', 'Auto-Immune Diseases In Children', 'Child Nutrition', 'Child Trauma & Injuries', 'Health Checkup (Pediatric)', 'Infectious Diseases', 'Malnutrition', 'New Born Care', 'Pediatric Emergencies', 'Pediatric Intensive Care Unit (Picu)', 'Pneumonia Treatment', 'Vaccination/ Immunization', 'Viral Fever Treatment', 'Growth & Development']",1,0,0,0,1,0,0,0,0,0,DHAKA-1340
1906,Dr. Md. Mahfuzar Rahman,"['MBBS', 'MD', 'D. ORTHO']","Pediatric Surgeon
Orthopedist",28,Super Medical Hospital Ltd., Dhaka-1340,"['Achalasia', 'Adnexal Tumors', 'Adrenal Cancer', 'Appendicitis', 'Arthroscopy', 'Benign Adrenal Tumors', 'Bowel Obstruction', 'Colon Polyps', 'Congenital Diaphragmatic Hernia', 'Esophageal Atresia', ""Hirschsprung'S Disease"", 'Joint Mobilization', 'Knee Osteotomy', 'Knee Replacement', 'Pyloric Stenosis', 'Spinal Disorders', 'Ligament Sprains']",1,0,0,1,0,0,0,0,0,0,DHAKA-1340
1907,Dr. M. Yusuf,"['MBBS', 'MD']",Pediatrician & Neonatologist,28,Super Medical Hospital Ltd., Dhaka-1340,"['Allergy Testing', 'Asthma', 'Child Trauma & Injuries', 'Congenital Disabilities', 'Health Checkup (Pediatric)', 'Infectious Diseases', 'Jaundice', 'Metabolic Disorders', 'New Born Care', 'Pediatric Emergencies', 'Pediatric Intensive Care Unit (Picu)', 'Pneumonia Treatment', 'Seizure Disorders', 'Vaccination/ Immunization', 'Viral Fever Treatment', 'Premature Birth']",1,0,0,1,0,0,0,0,0,0,DHAKA-1340
1908,Asst. Prof. Dr. Md. Rakibul Haque Khan,"['MBBS', 'BCS', 'FCPS', 'MD']",Pediatrician & Neonatologist,27,Super Medical Hospital Ltd., Dhaka-1340,"['Allergy Testing', 'Asthma', 'Auto-Immune Diseases In Children', 'Child Nutrition', 'Child Trauma & Injuries', 'Growth & Development Evaluation / Management', 'Health Checkup (Pediatric)', 'Infectious Diseases', 'Malnutrition', 'Metabolic Disorders', 'New Born Care', 'Pediatric Emergencies', 'Pediatric Intensive Care Unit (Picu)', 'Pneumonia Treatment', 'Seizure Disorders', 'Vaccination/ Immunization', 'Viral Fever Treatment', 'Jaundice']",1,1,1,1,0,0,0,0,0,0,DHAKA-1340
1909,Dr. Md. Shamsul Alam Khan Liton,"['MBBS', 'DTM (SWEDEN)']",Gynecologist & Obstetrician,27,Super Medical Hospital Ltd., Dhaka-1340,"['Embolization', 'Female Sexual Dysfunction', 'Gynae Problems', 'Hormone Dirtubances', 'Hysteroscopy', 'Ovarian Cystectomy', 'Ovarian Cysts', 'Pelvic Inflammatory Disease (Pid)', 'Polycystic Ovary Syndrome (Pcos)', 'Premenstrual Syndrome (Pms)', 'Sexually Transmitted Disease (Std) Treatment', 'Uterine Fibroids', 'Vaginal Infection Treatment', 'Pregnancy Care & Check-Up']",1,0,0,0,0,0,0,0,0,0,DHAKA-1340
1910,Dr. Farhana Sheikh,"['MBBS', 'DGO', 'DM']",Gynecologist & Obstetrician,25,Super Medical Hospital Ltd., Dhaka-1340,"['Embolization', 'Female Sexual Dysfunction', 'Gynae Problems', 'Hormone Dirtubances', 'Hysteroscopy', 'Ovarian Cystectomy', 'Ovarian Cysts', 'Pelvic Inflammatory Disease (Pid)', 'Polycystic Ovary Syndrome (Pcos)', 'Premenstrual Syndrome (Pms)', 'Sexually Transmitted Disease (Std) Treatment', 'Uterine Fibroids', 'Vaginal Infection Treatment', 'Pregnancy Care & Check-Up']",1,0,0,0,0,0,0,0,0,0,DHAKA-1340
1911,Dr. Ferdowsi Sultana,"['MBBS', 'DGO', 'DM']",Gynecologist & Obstetrician,26,Super Medical Hospital Ltd., Dhaka-1340,"['Embolization', 'Female Sexual Dysfunction', 'Gynae Problems', 'Hormone Dirtubances', 'Hysteroscopy', 'Ovarian Cystectomy', 'Ovarian Cysts', 'Pelvic Inflammatory Disease (Pid)', 'Polycystic Ovary Syndrome (Pcos)', 'Premenstrual Syndrome (Pms)', 'Sexually Transmitted Disease (Std) Treatment', 'Uterine Fibroids', 'Vaginal Infection Treatment', 'Pregnancy Care & Check-Up']",1,0,0,0,0,0,0,0,0,0,DHAKA-1340
1912,Dr. Zainab Akhtar,"['MBBS', 'BCS', 'FCPS']",Gynecologist & Obstetrician,22,Super Medical Hospital Ltd., Dhaka-1340,"['Embolization', 'Gynae Problems', 'Hormone Dirtubances', 'Hysteroscopy', 'Ovarian Cystectomy', 'Ovarian Cysts', 'Pelvic Inflammatory Disease (Pid)', 'Polycystic Ovary Syndrome (Pcos)', 'Premenstrual Syndrome (Pms)', 'Sexually Transmitted Disease (Std) Treatment', 'Uterine Fibroids', 'Vaginal Infection Treatment', 'Female Sexual Dysfunction']",1,1,1,0,0,0,0,0,0,0,DHAKA-1340
1913,Dr. Rehena Nasrin,"['MBBS', 'BCS', 'FCPS', 'MCPS']",Gynecologist & Obstetrician,23,Super Medical Hospital Ltd., Dhaka-1340,"['Embolization', 'Gynae Problems', 'Hormone Dirtubances', 'Hysteroscopy', 'Ovarian Cystectomy', 'Ovarian Cysts', 'Pelvic Inflammatory Disease (Pid)', 'Polycystic Ovary Syndrome (Pcos)', 'Premenstrual Syndrome (Pms)', 'Sexually Transmitted Disease (Std) Treatment', 'Uterine Fibroids', 'Vaginal Infection Treatment', 'Female Sexual Dysfunction']",1,1,1,0,0,1,0,0,0,0,DHAKA-1340
1914,Dr. Rukhshana Khatun,"['MBBS', 'BCS', 'FCPS']",Gynecologist & Obstetrician,19,Super Medical Hospital Ltd., Dhaka-1340,"['Embolization', 'Female Sexual Dysfunction', 'Gynae Problems', 'Hormone Dirtubances', 'Hysteroscopy', 'Ovarian Cystectomy', 'Ovarian Cysts', 'Pelvic Inflammatory Disease (Pid)', 'Polycystic Ovary Syndrome (Pcos)', 'Premenstrual Syndrome (Pms)', 'Sexually Transmitted Disease (Std) Treatment', 'Uterine Fibroids', 'Vaginal Infection Treatment', 'Pregnancy Care & Check-Up']",1,1,1,0,0,0,0,0,0,0,DHAKA-1340
1915,Dr. Mohammad Ruknuzzaman,"['MBBS', 'BCS', 'DEM']","Diabetes Specialist
Medicine Specialist
Endocrinologist",23,Super Medical Hospital Ltd., Dhaka-1340,"['Adrenal Disorders', 'Adrenal Gland Disorders', 'Goiter Treatment', 'Growth Hormone Disorders', 'Hyperlipidemia', 'Hyperthyroidism', 'Hypopituitarism', 'Hypothyroidism', 'Obesity', 'Osteoporosis Treatment', 'Parathyroid Diseases', 'Pituitary Stalk Lesions', 'Thyroid Disorder Treatment', 'Thyroid Disorders In Pregnancy', 'Thyroid Swelling', 'Thyroid Storm']",1,0,1,0,0,0,0,0,0,0,DHAKA-1340
1916,Dr. Ranada Prasad Roy,"['MBBS', 'MPH']",Oncologist,16,Super Medical Hospital Ltd., Dhaka-1340,"['Adnexal Tumors', 'Adrenal Cancer', 'Bladder Cancer', 'Bone-Marrow Transfusion', 'Colorectal Cancer', 'Gynecologic Oncology', ""Hodgkin'S Lymphoma"", 'Leukemia', 'Melanoma Treatment', 'Multiple Myeloma', 'Neuroblastoma', 'Pediatric Oncology', 'Soft Tissue Sarcoma', 'Thymic Carcinoma', 'Salivary Gland Tumors']",1,0,0,0,0,0,0,0,0,1,DHAKA-1340
1917,Dr. Debashis Sarkar,"['MBBS', 'BCS', 'MD', 'MACP']",Gastroenterologist,21,Super Medical Hospital Ltd., Dhaka-1340,"['Acidity Treatment', 'Celiac Disease', 'Constipation', 'Diarrhea', 'Diverticulitis', 'Gastritis Treatment', 'Gastroesophageal Reflux Disease (Gerd)', 'Gastrointestinal Bleeding', 'Gastrointestinal Motility Disorders', 'Gastroscopy', 'Inflammatory Bowel Disease (Ibd)', 'Irritable Bowel Syndrome (Ibs)', 'Lactose Intolerance', 'Malabsorption Syndromes', 'Peptic Ulcers', 'Stomach Ache']",1,0,1,1,0,0,0,0,0,0,DHAKA-1340
1918,Dr. Md. Shariful Hasan,"['MBBS', 'BCS', 'MD', 'FCPS', 'MRCP', ' PACES)']",Gastroenterologist,19,Super Medical Hospital Ltd., Dhaka-1340,"['Acidity Treatment', 'Celiac Disease', 'Constipation', 'Diarrhea', 'Diverticulitis', 'Gastritis Treatment', 'Gastroesophageal Reflux Disease (Gerd)', 'Gastrointestinal Bleeding', 'Gastrointestinal Motility Disorders', 'Gastroscopy', 'Inflammatory Bowel Disease (Ibd)', 'Irritable Bowel Syndrome (Ibs)', 'Lactose Intolerance', 'Malabsorption Syndromes', 'Peptic Ulcers', 'Stomach Ache']",1,1,1,1,0,0,0,0,0,0,DHAKA-1340
1919,Dr. Md. Hasan Ali,"['MBBS', 'BCS', 'MD', 'FCPS']",Neurologist,25,Super Medical Hospital Ltd., Dhaka-1340,"['Autism', 'Brain Mapping', 'Cerebrovascular Disease', 'Confusion', 'Dementia Treatment', 'Epilepsy', 'Headache Disorders', 'Laminectomy', 'Movement Condition Or Imbalance', 'Numbness Or Tingling', ""Parkinson'S Disease"", 'Seizure Disorders', 'Vertigo/Dizziness', 'Meningitis']",1,1,1,1,0,0,0,0,0,0,DHAKA-1340
1920,Assoc. Prof. Dr. A.S.M. Hasan Ali Masum,"['MBBS', 'MD', 'CCD']",Neuromedicine Specialist,26,Super Medical Hospital Ltd., Dhaka-1340,"['Autism', 'Brain Mapping', 'Cerebrovascular Disease', 'Confusion', 'Dementia Treatment', 'Epilepsy', 'Headache Disorders', 'Laminectomy', 'Meningitis', 'Movement Condition Or Imbalance', 'Numbness Or Tingling', ""Parkinson'S Disease"", 'Seizure Disorders', 'Vertigo/Dizziness', 'Cerebral Stroke']",1,0,0,1,0,0,1,0,0,0,DHAKA-1340
1921,Dr. Mohammad Maknunur Rahman Khan,"['MBBS', 'D-CARD']",Cardiologist,26,Super Medical Hospital Ltd., Dhaka-1340,"['Abnormal Heartbeat', 'Anticoagulation Therapy', 'Antiplatelet Therapy', 'Cardiac Medicine', 'Cardiac Rehabilitation', 'Cardiogenic Shock', 'Cardiomyopathy', 'Coronary Artery Disease (Cad)', 'Healthy Heart Diet', 'Heart Abnormalities', 'Heart Attack', 'Heart Infection (Endocarditis)', 'High Cholesterol', 'Hypertension (High Blood Pressure)', 'General Cardiac Check-Up']",1,0,0,0,0,0,0,0,0,0,DHAKA-1340
1922,Asst. Prof. Dr. Md. Alauddin,"['MBBS', 'BCS', 'MD', 'FCPS']","Medicine Specialist
Respiratory Specialist",21,Super Medical Hospital Ltd., Dhaka-1340,"['Aesthetic Medicine', ""Alzheimer'S Disease"", 'Arthritis Problem', 'General Medicine', 'Geriatric Medicine', 'Heart Diseases', 'Infectious Diseases', 'Influenza (Common Cold)', 'Neonatal Medicine', ""Parkinson'S Disease"", 'Pediatric Medicine', 'Trauma And Wound Care', 'Trouble Sleeping', 'Vaccination / Immunization', 'Adolescent Medicine']",1,1,1,1,0,0,0,0,0,0,DHAKA-1340
1923,Dr. Kshitish Chandra Talukdar,"['MBBS', 'BCS', 'FCPS']",Medicine Specialist,24,Super Medical Hospital Ltd., Dhaka-1340,"['Aesthetic Medicine', ""Alzheimer'S Disease"", 'Arthritis Problem', 'General Medicine', 'Geriatric Medicine', 'Heart Diseases', 'Infectious Diseases', 'Influenza (Common Cold)', 'Neonatal Medicine', ""Parkinson'S Disease"", ""Parkinson'S Disease Treatment"", 'Pediatric Medicine', 'Trauma And Wound Care', 'Trouble Sleeping', 'Vaccination / Immunization', 'Adolescent Medicine']",1,1,1,0,0,0,0,0,0,0,DHAKA-1340
1924,Maj. Dr. Md. Faysal Huda A. M. C.,"['MBBS', 'FCPS']",Medicine Specialist,23,Super Medical Hospital Ltd., Dhaka-1340,"['Aesthetic Medicine', ""Alzheimer'S Disease"", 'Arthritis Problem', 'General Medicine', 'Geriatric Medicine', 'Heart Diseases', 'Infectious Diseases', 'Influenza (Common Cold)', 'Neonatal Medicine', ""Parkinson'S Disease"", 'Pediatric Medicine', 'Trauma And Wound Care', 'Trouble Sleeping', 'Vaccination / Immunization', 'Adolescent Medicine']",1,1,0,0,0,0,0,0,0,0,DHAKA-1340
1925,Prof. Dr. Md. Nure Alam Khan,"['MBBS', 'BCS', 'FCPS', 'FACP']",Medicine Specialist,28,Popular Diagnostic Centre Ltd. | Shyamoli, Dhaka-1207,"['Aesthetic Medicine', ""Alzheimer'S Disease"", 'Arthritis Problem', 'General Medicine', 'Geriatric Medicine', 'Heart Diseases', 'Infectious Diseases', 'Influenza (Common Cold)', 'Neonatal Medicine', ""Parkinson'S Disease"", 'Pediatric Medicine', 'Trauma And Wound Care', 'Trouble Sleeping', 'Vaccination / Immunization', 'Adolescent Medicine']",1,1,1,0,0,0,0,0,0,0,DHAKA-DHAKA-1207
1926,Dr. Shamsuddoha,"['MBBS', 'MCPS', 'DA']",Anesthesiologist,23,Ispahani Islamia Eye Institute and Hospital, Dhaka-1215,"['Asthma', 'Cardiac Anesthesia', 'Epilepsy', 'General Anesthesia', 'Geriatric Anesthesia', 'Hypertension (High Blood Pressure)', 'Maxillary Nerve Block', 'Neuro Anesthesia', 'Ob-Gyn Anesthesia', 'Obstructive Sleep Apnea (Osa)', 'Pain Management', 'Pediatric Anesthesia', 'Regional Anesthesia', 'Spinal Anesthesia', 'Stroke', 'Trauma Anesthesia', 'Proxymetacaine Anesthesia']",1,0,0,0,0,1,0,0,0,0,DHAKA-1215
1927,Dr. Md. A. Maleque,"['MBBS', 'DA', 'MCPS']",Anesthesiologist,27,Ispahani Islamia Eye Institute and Hospital, Dhaka-1215,"['Asthma', 'Cardiac Anesthesia', 'Epilepsy', 'General Anesthesia', 'Geriatric Anesthesia', 'Hypertension (High Blood Pressure)', 'Neuro Anesthesia', 'Ob-Gyn Anesthesia', 'Obstructive Sleep Apnea (Osa)', 'Pain Management', 'Pediatric Anesthesia', 'Regional Anesthesia', 'Spinal Anesthesia', 'Stroke', 'Trauma Anesthesia', 'Maxillary Nerve Block']",1,0,0,0,0,1,0,0,0,0,DHAKA-1215
1928,Dr. Mohammad Mofizur Rahman,"['MBBS', 'FCGP']",Cardiologist,19,Ispahani Islamia Eye Institute and Hospital, Dhaka-1215,"['Abnormal Heartbeat', 'Anticoagulation Therapy', 'Antiplatelet Therapy', 'Cardiac Medicine', 'Cardiac Rehabilitation', 'Cardiogenic Shock', 'Cardiomyopathy', 'Coronary Artery Disease (Cad)', 'Healthy Heart Diet', 'Heart Abnormalities', 'Heart Attack', 'Heart Infection (Endocarditis)', 'High Cholesterol', 'Hypertension (High Blood Pressure)', 'General Cardiac Check-Up']",1,0,0,0,0,0,0,0,0,0,DHAKA-1215
1929,Dr. Md. Tarikul Ahasan,"['MBBS', 'DO']",Ophthalmologist,19,Ispahani Islamia Eye Institute and Hospital, Dhaka-1215,"['Amblyopia', 'Anophthalmia (Absent Eye)', 'Cataracts', 'Congenital Aniridia', 'Congenital Glaucoma', 'Congenital Ptosis', 'Eye Problems', 'Glaucoma', 'Nystagmus', 'Pediatric Ocular Allergies', 'Retinal Detachment', 'Retinopathy Of Prematurity (Rop)', 'Strabismus', 'Strabismus (Crossed Eyes)', 'Microphthalmia (Small Eye)']",1,0,0,0,0,0,0,0,0,0,DHAKA-1215
1930,Dr. Shifat Toufique,"['MBBS', 'FCPS']",Ophthalmologist,17,Ispahani Islamia Eye Institute and Hospital, Dhaka-1215,"['Amblyopia', 'Anophthalmia (Absent Eye)', 'Cataracts', 'Congenital Aniridia', 'Congenital Glaucoma', 'Congenital Ptosis', 'Eye Problems', 'Glaucoma', 'Nystagmus', 'Pediatric Ocular Allergies', 'Retinal Detachment', 'Retinopathy Of Prematurity (Rop)', 'Strabismus', 'Strabismus (Crossed Eyes)', 'Microphthalmia (Small Eye)']",1,1,0,0,0,0,0,0,0,0,DHAKA-1215
1931,Dr. Sidratul Muntaha Naznin,"['MBBS', 'MCPS', 'FCPS']",Ophthalmologist,20,Ispahani Islamia Eye Institute and Hospital, Dhaka-1215,"['Amblyopia', 'Anophthalmia (Absent Eye)', 'Cataracts', 'Congenital Aniridia', 'Congenital Glaucoma', 'Congenital Ptosis', 'Eye Problems', 'Glaucoma', 'Nystagmus', 'Pediatric Ocular Allergies', 'Retinal Detachment', 'Retinopathy Of Prematurity (Rop)', 'Strabismus', 'Strabismus (Crossed Eyes)', 'Microphthalmia (Small Eye)']",1,1,0,0,0,1,0,0,0,0,DHAKA-1215
1932,Dr. Riffat Rashid,"['MBBS', 'MS']",Ophthalmologist,18,Ispahani Islamia Eye Institute and Hospital, Dhaka-1215,"['Age-Related Macular Degeneration Treatment', 'Allergic Conjunctivitis', 'Amblyopia (Lazy Eye)', 'Cataracts', 'Diabetic Retinopathy Screening/ Treatment', 'Dry Eyes', 'Glaucoma', 'Injuries And Trauma', 'Ptosis', 'Refractive Errors', 'Retinal Detachment', 'Strabismus', 'Treatment For Keratoconus', 'Color Vision Deficiency']",1,0,0,0,1,0,0,0,0,0,DHAKA-1215
1933,Dr. Sadia Sultana,"['MBBS', 'FCPS']",Ophthalmologist,19,Ispahani Islamia Eye Institute and Hospital, Dhaka-1215,"['Age-Related Macular Degeneration Treatment', 'Allergic Conjunctivitis', 'Amblyopia (Lazy Eye)', 'Cataracts', 'Diabetic Retinopathy Screening/ Treatment', 'Dry Eyes', 'Glaucoma', 'Injuries And Trauma', 'Ptosis', 'Refractive Errors', 'Retinal Detachment', 'Strabismus', 'Treatment For Keratoconus', 'Color Vision Deficiency']",1,1,0,0,0,0,0,0,0,0,DHAKA-1215
1934,Dr. Md. Fahim Hossain,"['MBBS', 'DO']",Ophthalmologist,15,Ispahani Islamia Eye Institute and Hospital, Dhaka-1215,"['Age-Related Macular Degeneration Treatment', 'Allergic Conjunctivitis', 'Amblyopia (Lazy Eye)', 'Cataracts', 'Diabetic Retinopathy Screening/ Treatment', 'Dry Eyes', 'Glaucoma', 'Injuries And Trauma', 'Lens For Keratoconus', 'Ptosis', 'Refractive Errors', 'Retinal Detachment', 'Strabismus', 'Color Vision Deficiency']",1,0,0,0,0,0,0,0,0,0,DHAKA-1215
1935,Dr. Mahjabeen Chowdhury,['MBBS'],Ophthalmologist,12,Ispahani Islamia Eye Institute and Hospital, Dhaka-1215,"['Age-Related Macular Degeneration Treatment', 'Allergic Conjunctivitis', 'Amblyopia (Lazy Eye)', 'Cataracts', 'Diabetic Retinopathy Screening/ Treatment', 'Dry Eyes', 'Glaucoma', 'Injuries And Trauma', 'Lens For Keratoconus', 'Ptosis', 'Refractive Errors', 'Retinal Detachment', 'Strabismus', 'Color Vision Deficiency']",1,0,0,0,0,0,0,0,0,0,DHAKA-1215
1936,Dr. Mominul Islam,"['MBBS', 'DO', 'MCPS']",Ophthalmologist,25,Ispahani Islamia Eye Institute and Hospital, Dhaka-1215,"['Age-Related Macular Degeneration Treatment', 'Allergic Conjunctivitis', 'Amblyopia (Lazy Eye)', 'Cataracts', 'Diabetic Retinopathy Screening/ Treatment', 'Dry Eyes', 'Glaucoma', 'Injuries And Trauma', 'Ptosis', 'Refractive Errors', 'Retinal Detachment', 'Strabismus', 'Treatment For Keratoconus', 'Color Vision Deficiency']",1,0,0,0,0,1,0,0,0,0,DHAKA-1215
1937,Dr. Tania Rahman Chhara,"['MBBS', 'DO', 'FCPS']",Ophthalmologist,17,Ispahani Islamia Eye Institute and Hospital, Dhaka-1215,"['Age-Related Macular Degeneration Treatment', 'Allergic Conjunctivitis', 'Amblyopia (Lazy Eye)', 'Cataracts', 'Diabetic Retinopathy Screening/ Treatment', 'Dry Eyes', 'Glaucoma', 'Injuries And Trauma', 'Ptosis', 'Refractive Errors', 'Retinal Detachment', 'Strabismus', 'Treatment For Keratoconus', 'Color Vision Deficiency']",1,1,0,0,0,0,0,0,0,0,DHAKA-1215
1938,Dr. Salma Manjur,"['MBBS', 'DO']",Ophthalmologist,14,Ispahani Islamia Eye Institute and Hospital, Dhaka-1215,"['Age-Related Macular Degeneration Treatment', 'Allergic Conjunctivitis', 'Amblyopia (Lazy Eye)', 'Cataracts', 'Diabetic Retinopathy Screening/ Treatment', 'Dry Eyes', 'Glaucoma', 'Injuries And Trauma', 'Ptosis', 'Refractive Errors', 'Retinal Detachment', 'Strabismus', 'Treatment For Keratoconus', 'Color Vision Deficiency']",1,0,0,0,0,0,0,0,0,0,DHAKA-1215
1939,Dr. Bipul Kumer Sarker,"['MBBS', 'FCPS', 'FICO (UK)', 'MRCS ED. (UK)', 'FRCS']",Ophthalmologist,22,Ispahani Islamia Eye Institute and Hospital, Dhaka-1215,"['Age-Related Macular Degeneration Treatment', 'Allergic Conjunctivitis', 'Amblyopia (Lazy Eye)', 'Cataracts', 'Diabetic Retinopathy Screening/ Treatment', 'Dry Eyes', 'Glaucoma', 'Injuries And Trauma', 'Ptosis', 'Refractive Errors', 'Retinal Detachment', 'Strabismus', 'Treatment For Keratoconus', 'Color Vision Deficiency']",1,1,0,0,0,0,0,0,0,0,DHAKA-1215
